iter	recomb_rate	mut_rate	recomb_type	recomb_node	ARG_length_1	ARG_length_2	ARG_length_3	ARG_length_4	root_height_change	bp	bp_pos_deviation	rank_stat	info_sites_global	confounding_info_sites	consistent_info_sites	weighted_consistent_info_sites	rf_dist	no_neu_recurr_mut	no_adv_recurr_mut	info_sites_imbalance
248	0.1	87.5	[3]	{2}	4.74364195466447	3.7028771138707617	3.7413305524354747	0.0	0	374.05245238915086	125.94754761084914	1.6581092079692943	169	39	104	76.39241280990093	1.7741058102845377	0	0	39
372	0.1	87.5	[3]	{0}	6.472682259816515	5.572861432218814	5.24574617413445	0.0	0	828.4003599546849	328.40035995468486	3.357435610031448	222	56	138	92.89237696290013	4.125962617179741	0	0	54
124	0.1	87.5	[1]	{1}	5.868646634643498	4.290397878849444	4.290397878849444	0.0	0	88.72793521732092	411.2720647826791	0.5167373596164968	105	29	67	39.11049230738731	0.0	0	0	29
310	0.1	87.5	[2]	{2}	4.958448961083309	4.145451946229552	4.332288747796332	0.0	0	757.5636345427484	257.56363454274845	2.378962753086692	248	126	188	120.48432754950221	2.5784648149619276	0	0	128
186	0.1	87.5	[1]	{1}	8.183255139394019	7.50195004715747	7.50195004715747	0.0	0	792.5831733737143	292.5831733737143	0.5714701418641444	346	138	243	148.8336196441667	0.0	0	0	140
434	0.1	87.5	[1]	{0}	3.507705065587189	2.914908070227122	2.9149080702271215	0.0	0	203.22620938532043	296.77379061467957	0.10647942749999	119	7	63	42.68536974725686	0.0	0	0	7
62	0.1	87.5	[1]	{1}	5.507585885736096	3.7035496320656804	3.7035496320656804	0.0	0	612.1456078253686	112.14560782536864	0.7302967433402214	11	3	7	5.149145607825369	0.0	0	0	3
496	0.1	87.5	[1]	{2}	12.59958032844438	9.207948818708381	9.207948818708381	0.0	0	680.2252647466958	180.22526474669576	0.0682523632789935	45	1	23	17.06587367626652	0.0	0	0	1
0	0.1	87.5	[2]	{0}	4.693771113244795	4.130184935498307	4.143566256273206	0.0	0	376.2205918319522	123.77940816804778	1.3423379779446523	251	71	161	110.62922108097752	1.904786894153951	0	0	71
249	0.1	87.5	[1]	{0}	12.007412942713826	8.192658660086577	8.192658660086577	0.0	0	128.9204838685691	371.07951613143086	0.5463885694440419	33	3	18	9.573727741897104	0.0	0	0	3
435	0.1	87.5	[1]	{2}	4.037273710515097	3.790720617100604	3.790720617100604	0.0	0	285.105393268168	214.89460673183203	0.3380617018914066	13	1	7	4.531526966340839	0.0	0	0	1
311	0.1	87.5	[3]	{1}	5.029960400480405	3.810175589769136	4.100825568741545	0.0	0	773.5419899690899	273.54198996908985	4.01739710487043	217	123	170	107.16945732408016	3.6893846071864984	0	0	123
187	0.1	87.5	[1]	{2}	6.297305327081107	4.349622727385208	4.349622727385208	0.0	0	491.6315446607769	8.36845533922309	0.8100925873009824	15	3	9	6.706631544660777	0.0	0	0	3
373	0.1	87.5	[1]	{1}	4.30416550001038	3.3753980850740017	3.3753980850740017	0.0	0	872.2524358890954	372.2524358890954	0.8819047324154811	143	3	73	41.254106282543376	0.0	0	0	3
125	0.1	87.5	[1]	{2}	1.8055937768610004	1.7629176913801567	1.7629176913801567	0.0	0	817.6983324810863	317.69833248108625	0.008523690424912796	123	55	90	51.00594340662659	0.0	0	0	57
63	0.1	87.5	[1]	{1}	6.5721007713960455	4.8278099763327225	4.8278099763327225	0.0	0	840.1333028450608	340.1333028450608	0.3175536744149779	31	3	17	11.397533668704332	0.0	0	0	3
497	0.1	87.5	[1]	{2}	8.926046219314546	6.605750502287436	6.605750502287436	0.0	0	930.2669016178696	430.2669016178696	0.4966996338993914	56	4	31	19.027793656317517	0.0	0	0	6
1	0.1	87.5	[2]	{2}	8.442839884432473	7.694111074504079	7.277224922988956	0.0	0	12.58380431681874	487.4161956831813	0.17466114930456067	318	124	221	114.265020754017	3.911103091929653	0	0	124
126	0.1	87.5	[3]	{0}	2.4820544828157733	2.1387742229273488	2.1339086326372203	0.0	0	397.8869132697582	102.11308673024178	5.582941758377242	136	76	107	81.0295298725069	2.226591201617711	0	0	78
64	0.1	87.5	[3]	{0}	1.5986974911425083	1.3750436906748267	1.3761393529515455	0.0	0	381.4023989252746	118.59760107472539	6.463654981474223	97	73	85	62.336426388178005	1.4261683627535726	0	0	73
312	0.1	87.5	[1]	{0}	3.176602094693459	2.4740085263082827	2.4740085263082827	0.0	0	776.3699740171434	276.36997401714336	0.8278327231656524	35	7	21	13.560190337777136	0.0	0	0	7
436	0.1	87.5	[3]	{0}	3.3477080455609776	2.993755258047708	3.0458022458017666	0.0	0	672.7860765531659	172.7860765531659	10.852732151869004	220	188	204	142.49726325370372	4.58139180997066	0	0	188
374	0.1	87.5	[3]	{1}	2.8292908252188016	2.47932178056052	2.4913081551581424	0.0	0	208.62485235556977	291.3751476444302	5.901983399689442	166	130	148	98.67773494026814	2.995857547863736	0	0	130
250	0.1	87.5	[2]	{0}	3.9177362928081942	3.6322265544647268	3.632586601069079	0.0	0	691.2588502746078	191.25885027460777	1.2439151797866161	236	92	164	106.80869015935805	1.6756009641741354	0	0	92
188	0.1	87.5	[1]	{2}	10.013473670923396	6.748745460466791	6.748745460466792	0.0	0	621.5028204023839	121.50282040238392	1.3867504905630728	12	0	6	4.071000000000001	0.0	0	0	0
498	0.1	87.5	[1]	{2}	4.355015460457064	3.563298846221887	3.563298846221887	0.0	0	621.9250636640936	121.92506366409361	0.45824847735408936	157	23	90	64.09214732610806	0.0	0	0	23
2	0.1	87.5	[1]	{1}	3.2782963060165464	2.5606957929864915	2.560695792986491	0.0	0	295.3678960911929	204.6321039088071	1.2935050892874596	34	10	22	16.782999999999998	0.0	0	0	10
437	0.1	87.5	[3]	{1}	7.9769134704174895	6.63713367026063	6.873107743402951	0.0	0	906.0690831393006	406.0690831393006	5.135697790081186	334	250	293	171.74962729598562	7.704499173199519	0	0	252
189	0.1	87.5	[3]	{2}	7.272594376789613	6.260824191147522	6.1740347779213245	0.0	0	386.4322432782501	113.5677567217499	8.13617704846881	301	153	227	165.69439954162567	6.520920182742778	0	0	153
375	0.1	87.5	[1]	{0}	7.733379796193096	5.714318881163759	5.714318881163759	0.0	0	494.3105536513032	5.689446348696777	0.10647942749999	62	2	32	23.859484429210433	0.0	0	0	2
313	0.1	87.5	[1]	{1}	5.0931729069748615	4.62376555647527	4.62376555647527	0.0	0	287.1913763228806	212.80862367711939	0.4689550500685535	66	10	38	26.073827526457617	0.0	0	0	10
65	0.1	87.5	[1]	{1}	5.960157157040828	4.211795746745929	4.211795746745928	0.0	0	226.4822409488261	273.5177590511739	0.4125668110757385	58	12	35	23.505091541822992	0.0	0	0	12
127	0.1	87.5	[1]	{2}	11.456856752871257	8.500382449557723	8.500382449557723	0.0	0	108.59645623713736	391.4035437628626	0.3097239380141126	263	3	132	78.35306688629093	0.0	0	0	1
251	0.1	87.5	[1]	{1}	7.02675824182708	6.105760421244824	6.105760421244824	0.0	0	92.04517304897324	407.95482695102675	0.091869258350774	239	15	127	72.82974317014214	0.0	0	0	15
499	0.1	87.5	[2]	{0}	1.9598839608309895	1.6767407284363174	1.6430930104504535	0.0	0	859.6769014839081	359.67690148390807	0.11952286093343938	107	29	67	40.68406281244942	0.7567008739283101	0	0	27
3	0.1	87.5	[1]	{0}	2.0412059183221825	1.4432616175059165	1.4432616175059165	0.0	0	409.53179355710745	90.46820644289255	1.1292557986975884	48	6	27	20.38265896778554	0.0	0	0	6
438	0.1	87.5	[1]	{0}	1.8676041519231543	1.5275920251836959	1.5275920251836959	0.0	0	181.2830124981701	318.71698750182986	0.43082021842766455	23	1	12	7.619264099985361	0.0	0	0	1
376	0.1	87.5	[1]	{0}	3.811852220285045	2.638401341278486	2.638401341278486	0.0	0	306.6033362410964	193.39666375890363	0.7453559924999299	8	2	5	3.3876033362410967	0.0	0	0	2
66	0.1	87.5	[1]	{0}	1.8819838301327023	1.7236085905260201	1.7236085905260201	0.0	0	424.7517734766007	75.2482265233993	0.6879098813996801	109	13	61	45.17431207168103	0.0	0	0	13
190	0.1	87.5	[3]	{1}	6.198550893136402	5.4682146048887645	5.73405324488275	0.0	0	82.69087411463273	417.3091258853673	6.661990784451838	329	309	319	179.4991356262117	9.318151097551734	0	0	309
314	0.1	87.5	[1]	{2}	5.612017956479569	5.26633682397936	5.26633682397936	0.0	0	341.9850000645966	158.0149999354034	0.5567778881319517	290	70	180	122.31157001046464	0.0	0	0	70
128	0.1	87.5	[2]	{1}	6.257374280395448	6.125480938959466	6.114253430100472	0.0	0	698.2645024545492	198.2645024545492	0.80483234405733	363	139	251	162.02966789372624	3.0421952311403135	0	0	139
252	0.1	87.5	[2]	{2}	8.136317427049413	6.428071261664595	6.438491496860549	0.0	0	486.2793311476708	13.720668852329197	2.982730100589045	273	67	170	128.79140789508818	3.1297881209803364	0	0	67
4	0.1	87.5	[1]	{1}	14.295962569979652	10.164074371991658	10.164074371991658	0.0	0	161.83555219322437	338.1644478067756	0.218866384652979	55	7	31	19.731875491671264	0.0	0	0	7
377	0.1	87.5	[3]	{2}	5.4284541761227585	4.649523470882884	4.643513107880444	0.0	0	895.0266495812684	395.02664958126843	3.4209923395222357	233	133	183	111.43324240904114	4.592594888653496	0	0	133
67	0.1	87.5	[3]	{2}	7.18618399430331	6.604218700525141	6.65377424035967	0.0	0	176.15460581146186	323.84539418853814	7.958795403590502	340	266	303	196.55869419134967	10.26611217297847	0	0	266
439	0.1	87.5	[1]	{2}	4.784378164144307	3.853227067847323	3.853227067847323	0.0	0	521.2438325397671	21.24383253976714	0.3604991360502178	180	20	100	75.7580740095228	0.0	0	0	20
253	0.1	87.5	[3]	{1}	1.6246982842373134	1.3622704522622484	1.3834828275037816	0.0	0	274.6965892147274	225.3034107852726	3.851675001083521	97	55	76	54.92407721173018	1.4138231769907692	0	0	55
191	0.1	87.5	[1]	{2}	4.780789529443698	3.6043444148147628	3.6043444148147628	0.0	0	445.4637779854237	54.53622201457631	0.5928160717614028	48	2	25	18.94839133395627	0.0	0	0	2
129	0.1	87.5	[1]	{2}	2.386492761035382	1.9287474747025133	1.9287474747025133	0.0	0	458.3887034095824	41.61129659041762	1.205031468608241	27	3	15	10.206166110228748	0.0	0	0	3
315	0.1	87.5	[1]	{1}	3.1046228285401494	2.9286552692923005	2.9286552692923005	0.0	0	866.0563137382271	366.0563137382271	0.7313785983623684	201	113	157	92.21315874309838	0.0	0	0	113
5	0.1	87.5	[1]	{1}	4.094336609974017	2.7673872173740692	2.7673872173740692	0.0	0	570.3987712040545	70.39877120405447	0.3333333333333333	8	0	4	3.236797542408109	0.0	0	0	0
378	0.1	87.5	[1]	{0}	7.577796219702112	6.177895536056368	6.177895536056368	0.0	0	640.5492825433612	140.5492825433612	2.2391714737574007	15	5	11	8.025253587283194	0.0	0	0	7
440	0.1	87.5	[1]	{2}	6.253528042435999	4.776484702289756	4.776484702289757	0.0	0	1.6598082147538384	498.34019178524613	0.4622501635210242	12	6	9	3.219938273932785	0.0	0	0	6
254	0.1	87.5	[3]	{2}	8.651793437199302	7.6097601468699345	7.669571351549827	0.0	0	20.33384051173925	479.66615948826075	0.7431462328791327	355	253	304	159.32681983454526	9.570503590012438	0	0	253
68	0.1	87.5	[1]	{2}	7.789859024305336	7.38190403828475	7.38190403828475	0.0	0	790.3702366165818	290.3702366165818	0.5709719811124133	310	136	223	142.39876575269926	0.0	0	0	136
