iter	recomb_rate	mut_rate	recomb_type	recomb_node	ARG_length_1	ARG_length_2	ARG_length_3	ARG_length_4	root_height_change	bp	bp_pos_deviation	rank_stat	info_sites_global	confounding_info_sites	consistent_info_sites	weighted_consistent_info_sites	rf_dist	no_neu_recurr_mut	no_adv_recurr_mut	info_sites_imbalance
248	1.0	37.5	[1]	{0}	2.296879016345535	2.108139154495065	2.108139154495065	0.0	0	383.9371646754444	116.06283532455558	0.0	35	7	21	15.797057470131666	0.0	0	0	7
372	1.0	37.5	[3]	{2}	1.7241833245330094	1.3906448662947	1.3795644196529344	0.0	0	567.7474814001471	67.74748140014708	1.1418030853497838	39	7	23	17.05524244420044	0.8549705180938528	0	0	7
186	1.0	37.5	[1]	{0}	1.903501448797123	1.8558041210193315	1.8558041210193315	0.0	0	155.2278206218034	344.7721793781966	0.23883257361061286	50	26	38	21.294201542384922	0.0	0	0	26
310	1.0	37.5	[2]	{0}	4.328725337744716	3.650845714795749	3.715693387053376	0.0	0	347.4604897201061	152.53951027989388	1.7473955057144486	95	39	67	47.082563996285195	1.9764512141013078	0	0	39
124	1.0	37.5	[1]	{2}	1.9147883221785547	1.463329592827804	1.4633295928278043	0.0	0	302.5715397670865	197.4284602329135	1.721892064184557	18	4	11	7.7477146193012585	0.0	0	0	4
434	1.0	37.5	[2]	{1}	1.8637242930302584	1.5991128168493356	1.5136601883585996	0.0	0	293.7889874447137	206.2110125552863	2.0679254796712776	37	5	21	15.478944937223572	0.9961921492766298	0	0	5
62	1.0	37.5	[1]	{2}	1.6616316645570226	1.4612444478316116	1.4612444478316116	0.0	0	288.1741162855178	211.8258837144822	0.6546536707079772	29	1	15	9.237218813998625	0.0	0	0	1
0	1.0	37.5	[3]	{0}	3.115184586706661	2.5083041706109626	2.524809974698871	0.0	0	869.8925694916397	369.89256949163973	0.9886098308181855	82	26	54	33.34708235931768	1.5519955151483704	0	0	26
496	1.0	37.5	[1]	{0}	1.502697481227539	1.060428651668035	1.060428651668035	0.0	0	409.02557829394937	90.97442170605063	0.42857142857142855	13	1	7	4.529076734881849	0.0	0	0	1
373	1.0	37.5	[3]	{0}	5.3745627464691585	4.704684256241324	4.624723347544905	0.0	0	280.0012349616736	219.99876503832638	5.153435236504103	144	86	115	75.56406298304537	5.113871017710078	0	0	86
125	1.0	37.5	[1]	{2}	2.885331584922909	2.152833904972293	2.152833904972293	0.0	0	821.0392585024238	321.03925850242376	1.0	2	2	2	1.903	0.0	0	0	2
435	1.0	37.5	[3]	{2}	1.1574251542939538	0.9472948485466359	0.9017896330851007	0.0	0	51.74021003767848	448.2597899623215	0.22188007849009164	25	9	17	10.42362273048982	0.3712814130516661	0	0	9
249	1.0	37.5	[1]	{2}	2.5718981131140692	2.2581471438106675	2.2581471438106675	0.0	0	755.9122263919562	255.9122263919562	0.2807714302062651	70	14	42	28.519808755457404	0.0	0	0	14
63	1.0	37.5	[3]	{0}	1.5156336510660982	1.3680262291323007	1.3677808549945447	0.0	0	513.8255606871098	13.825560687109828	4.752304596401845	45	37	41	31.43561658969335	1.8661927951698074	0	0	37
311	1.0	37.5	[1]	{2}	3.0506430947408236	2.8506399174447035	2.8506399174447035	0.0	0	738.4266138542444	238.42661385424435	0.29821603968282906	79	13	46	32.21105481208115	0.0	0	0	13
187	1.0	37.5	[1]	{0}	2.9283716307967023	2.274549564065156	2.274549564065156	0.0	0	574.0109956823289	74.01099568232894	nan	0	0	0	0.0	0.0	0	0	0
497	1.0	37.5	[1]	{2}	1.1738842399374805	0.9692333430685973	0.9692333430685973	0.0	0	892.39970035851	392.39970035851	0.4042260417272216	26	8	17	10.084803895339368	0.0	0	0	8
1	1.0	37.5	[2]	{0}	1.2001065621038958	0.9715463935095691	0.9639986681688865	0.0	0	564.8235525004566	64.82355250045657	0.24209101306752098	25	5	15	11.471235132496805	0.48038031006611603	0	0	5
126	1.0	37.5	[3]	{2}	0.9570641477528272	0.8764545741312205	0.8765742051265983	0.0	0	419.6357082109898	80.36429178901022	3.5058392848088586	29	25	27	21.996821458945053	1.2716973633383162	0	0	25
64	1.0	37.5	[3]	{0}	5.070891901266864	4.607563717463796	4.516688899521897	0.0	0	949.184934142977	449.184934142977	2.149816213826543	147	99	124	68.14476684913042	5.910470264804196	0	0	101
374	1.0	37.5	[1]	{1}	4.467272870321074	3.144191910001303	3.144191910001303	0.0	0	747.8880523703992	247.88805237039924	1.267731382092775	19	3	11	8.293335842888803	0.0	0	0	3
312	1.0	37.5	[3]	{1}	1.8731744592717696	1.6091611373094783	1.6105248447388962	0.0	0	787.7334363292903	287.73343632929027	2.406579175321775	56	28	42	28.280864400755615	1.6498914842358476	0	0	28
188	1.0	37.5	[3]	{1}	1.2164702675156815	0.9461173926295476	0.9511936271607757	0.0	0	451.93509804084897	48.06490195915103	0.8000946913656627	23	7	15	11.165805294122546	0.4163394976082506	0	0	7
250	1.0	37.5	[1]	{1}	1.7550238628181298	1.3839099537994	1.3839099537994	0.0	0	147.6377071812749	352.3622928187251	1.3297230032251537	34	4	19	12.609841022081673	0.0	0	0	4
436	1.0	37.5	[1]	{0}	4.945388061623267	3.9536714835929754	3.9536714835929754	0.0	0	304.45410404354334	195.54589595645666	1.070725850912041	90	6	48	32.72499028895794	0.0	0	0	6
498	1.0	37.5	[1]	{2}	3.083920355253225	2.9215713237923575	2.9215713237923575	0.0	0	763.4639460593462	263.4639460593462	1.3759326021948715	96	40	68	42.07316323643923	0.0	0	0	40
2	1.0	37.5	[1]	{0}	1.6446437262961218	1.2884792798682283	1.2884792798682283	0.0	0	948.2383043505253	448.23830435052525	0.6599120175960898	30	8	19	10.06747221734002	0.0	0	0	8
127	1.0	37.5	[1]	{2}	1.575699018315074	1.2179532244074092	1.2179532244074092	0.0	0	782.7130458317697	282.7130458317697	1.8516401995451028	6	4	5	2.656860862504691	0.0	0	0	4
65	1.0	37.5	[3]	{2}	3.8435286811160383	3.47476733675214	3.1529269342599204	0.0	0	876.0111476294696	376.01114762946963	1.8281809915326475	80	34	56	37.60662098059804	3.018176527986105	0	0	32
313	1.0	37.5	[2]	{0}	3.083557598549342	2.4901430169010568	2.4764034208452887	0.0	0	458.3150546532124	41.68494534678757	2.1634865419175724	65	15	40	30.277219344161452	1.2642303327323976	0	0	15
