iter	recomb_rate	mut_rate	recomb_type	recomb_node	ARG_length_1	ARG_length_2	ARG_length_3	ARG_length_4	root_height_change	bp	bp_pos_deviation	rank_stat	info_sites_global	confounding_info_sites	consistent_info_sites	weighted_consistent_info_sites	rf_dist	no_neu_recurr_mut	no_adv_recurr_mut	info_sites_imbalance
186	2.0	25.0	[3, 3, 3, 3, 3]	set()	3.308941328675535	2.425374078505579	2.4836465799433136	0.0	0	[38.32013549919855, 214.00262136306924, 256.6554779186845, 752.7357647195458, 963.7036412023008]	1.3614700116693488	0	0	0	0	0	0.1865	1.25	0	0
496	2.0	25.0	[3, 3]	set()	4.655446203311566	3.596827418817463	3.8198695705967984	0.0	0	[196.02965097874403, 961.937350724384]	0.6480995196627878	0	0	0	0	0	0.144625	0.375	0	0
310	2.0	25.0	[3, 3, 2, 3, 3, 3]	set()	3.94008430043252	2.914937083288398	3.145500853301867	0.0	0	[108.78337384201586, 172.82140022143722, 434.9552183785499, 547.8596424218267, 689.1911001129829, 760.9495924970888]	1.8222390520419043	0	0	0	0	0	0.374	2.75	0	0
434	2.0	25.0	[3, 2, 3, 3]	set()	4.424599296164727	2.631494622215236	3.0310685099267705	0.0	0	[752.4284680331041, 800.099266692996, 885.6971310451627, 912.7143956720828]	0.8799374181930117	0	0	0	0	0	0.22999999999999998	0.875	0	0
124	2.0	25.0	[2, 3, 3]	set()	3.673016934779795	2.92273384652504	2.9328261238840887	0.0	0	[218.70874194428325, 486.370341386646, 659.0775372460485]	1.3553947214182613	0	0	0	0	0	0.3785	1.5	0	0
62	2.0	25.0	[3, 2, 2, 3, 3, 3, 3]	set()	5.023528903924894	3.558744344494867	3.6934694451539056	0.0	0	[165.1778614614159, 187.9275084938854, 257.6774803771674, 334.4163228708803, 501.43974097406937, 567.3693146506513, 787.3229365795851]	1.9067423121116465	0	0	0	0	0	0.264125	1.625	0	0
0	2.0	25.0	[3, 2, 3, 3]	set()	5.598900392694986	4.3940495503978205	4.375661827059856	0.0	0	[409.7944202367216, 497.2378930542618, 785.6059452691819, 986.5582345519216]	1.3176386923058074	0	0	0	0	0	0.075625	0.625	0	0
248	2.0	25.0	[3, 3, 2, 3, 2, 3, 2]	set()	7.707683871060314	5.649336832658938	5.619058648430788	0.0	0	[31.655565602704883, 380.8484430673814, 398.93134863814873, 676.817450313643, 727.0156756104437, 872.4692564020872, 968.0385904555048]	1.6701459271795465	0	0	0	0	0	0.35437499999999994	2.875	0	0
125	2.0	25.0	[3]	set()	2.645670027332916	2.509089912123431	2.459585932418467	0.0	0	[918.0353563278912]	0.2835416853752769	0	0	0	0	0	0.2705	0.75	0	0
372	2.0	25.0	[3, 3, 2, 2, 3, 3, 2, 2, 2]	set()	13.60257101417391	6.717029836974469	8.237231590871342	0.0	0	[56.54586246237159, 110.87545543492196, 286.2910803043003, 337.42066315824906, 360.478442614121, 497.5054590757901, 498.8732360232154, 726.7206439033383, 859.1465880814508]	2.0271463183623495	0	0	0	0	0	0.069875	0.625	0	0
1	2.0	25.0	[3, 2, 3, 3]	set()	5.227644126762078	4.148084660597938	4.133345030938848	0.0	0	[99.65008869767188, 406.4549915492535, 674.23643078655, 904.523056586728]	1.5075528352465095	0	0	0	0	0	0.23525000000000001	1.25	0	0
435	2.0	25.0	[3, 3, 3, 2, 3, 3]	set()	5.701699069795679	3.8533008868764114	4.088570035580185	0.0	0	[96.22727804021002, 260.44990179135, 454.7129684673084, 655.2064518909901, 668.3914961759001, 997.0916660968214]	1.6022153064322597	0	0	0	0	0	0.28075	2.125	0	0
311	2.0	25.0	[2, 2, 3, 2]	set()	6.153034621797899	4.6016874366461105	4.791732487019741	0.0	0	[5.917929112911224, 75.272879563272, 786.2987602129579, 949.1149911904422]	0.9050035789697264	0	0	0	0	0	0.15175000000000002	0.875	0	0
63	2.0	25.0	[3, 3]	set()	4.065761035295959	3.357743926756089	3.4044961199823334	0.0	0	[215.36015579476955, 372.2489974461496]	0.9135538503101264	0	0	0	0	0	0.276875	0.875	0	0
187	2.0	25.0	[3, 3, 3, 3, 3, 2, 3]	set()	6.64384593589199	4.313286715279933	4.640263305715768	0.0	0	[336.1484842329888, 707.7812543138862, 830.1349761731747, 851.4978254169924, 903.7693070713432, 930.0287844656286, 990.8011213237954]	1.536716595057104	0	0	0	0	0	0.4883749999999999	4.75	0	0
126	2.0	25.0	[3, 3, 2]	set()	5.027096000185518	3.518191822317192	3.777353346287468	0.0	0	[230.710597357769, 371.5101704001426, 872.4578758701682]	1.2233146033775797	0	0	0	0	0	0.125	0.5	0	0
497	2.0	25.0	[3, 2, 3, 2, 3, 3, 2, 3, 3]	set()	6.834144354953052	4.29952299532753	4.306535927884148	0.0	0	[113.08359734122676, 174.88315174017455, 251.5959870819664, 289.23777998264376, 518.5571270336764, 599.4256655050968, 728.6494576580695, 815.4620472341776, 984.55316072239]	2.1215675711006723	0	0	0	0	0	0.37025	3.75	0	0
249	2.0	25.0	[3, 2, 3, 2, 3, 3, 2]	set()	6.561198430717631	4.865841785713827	4.872617954942624	0.0	0	[250.43394685726872, 401.5322208203589, 608.2963373046368, 652.0351679064333, 815.2669614752236, 868.4443871024996, 897.9230402037501]	1.8837966541834539	0	0	0	0	0	0.429375	3.5	0	0
373	2.0	25.0	[3, 2, 3, 2, 3, 2]	set()	6.410571609474767	4.251512630575175	4.516002389156731	0.0	0	[12.836766429245472, 414.55867304466665, 649.2601041682065, 905.9720854274927, 979.3029064312576, 998.332908609882]	1.389193839215861	0	0	0	0	0	0.0045	0.375	0	0
312	2.0	25.0	[3, 3, 3]	set()	3.4593805616233553	2.850726842462942	2.988827628776911	0.0	0	[78.92018463462591, 819.9700396507978, 910.5767947621644]	0.8559552508949473	0	0	0	0	0	0.13475	0.625	0	0
436	2.0	25.0	[3, 3, 3, 3, 3, 2]	set()	3.375946707443428	2.5396726694930187	2.6244433172853454	0.0	0	[145.15031897462904, 387.47520720209, 448.94586177542806, 516.3466115482152, 560.9435306989843, 668.4527112867206]	1.7213562154258197	0	0	0	0	0	0.420375	2.875	0	0
2	2.0	25.0	[3, 3, 3, 3, 3]	set()	3.8727791210895512	2.84450101545505	2.949746815409574	0.0	0	[51.68177223470494, 208.5651098750532, 230.2829921245575, 300.5078321393051, 537.54400042817]	1.411266245850583	0	0	0	0	0	0.36375	2.875	0	0
498	2.0	25.0	[3, 3, 3, 3, 3, 3]	set()	4.926997009738863	3.462803080024545	3.6516672921472515	0.0	0	[21.6902464935691, 56.968282675370574, 376.7742350575407, 513.9342513866723, 771.8125610526818, 903.7647106516888]	1.6801768747171335	0	0	0	0	0	0.243875	2.125	0	0
64	2.0	25.0	[3, 3, 3, 3, 3, 2, 3, 2, 3, 3]	set()	7.025652945266833	4.120394503251167	4.514595482673625	0.0	0	[26.46774192814294, 41.13659914582968, 90.17838025465608, 236.98709131361096, 277.24796330369907, 283.93443673849106, 415.7978277653456, 558.1441236033937, 727.4953860192559, 953.3254909329116]	2.074864224725275	0	0	0	0	0	0.34175	4.0	0	0
188	2.0	25.0	[3, 3, 3, 2, 3, 3, 3, 2, 3]	set()	6.294602001412127	3.6486610254995355	3.9733103638235923	0.0	0	[133.21489452832003, 141.94888250291316, 312.9599931608649, 444.3321581929922, 470.3458845615387, 487.5439469661327, 603.6499689296102, 933.5242456727776, 971.7494076722296]	1.884785872738365	0	0	0	0	0	0.49674999999999997	5.25	0	0
250	2.0	25.0	[3, 3]	set()	3.1573376138557148	2.751599659306078	2.8751919519350135	0.0	0	[13.925787759944797, 655.3051895461977]	0.711510480380239	0	0	0	0	0	0.417	1.5	0	0
313	2.0	25.0	[3, 3]	set()	4.082449365737345	3.829892910572398	3.7987452806940434	0.0	0	[85.48957901075482, 263.7547589838505]	0.7430974109193667	0	0	0	0	0	0.11987500000000001	1.0	0	0
374	2.0	25.0	[2, 3, 3, 3]	set()	4.788617238539117	3.874757944117019	3.6915177251465625	0.0	0	[450.83310455083847, 761.6270836442709, 881.2154661864042, 899.7357683177736]	1.2808090008579425	0	0	0	0	0	0.102125	1.375	0	0
437	2.0	25.0	[3, 2]	set()	4.226711229667846	4.104238413600447	4.125436594962339	0.0	0	[148.4015304595232, 566.5311621426321]	1.010071255197349	0	0	0	0	0	0.0555	0.375	0	0
127	2.0	25.0	[3, 3, 3, 2, 2, 3, 2]	set()	6.629029173532727	4.128364910639263	4.188675237082984	0.0	0	[9.011440076114209, 312.4964216258377, 614.6812932565808, 636.5945228142307, 852.8879247605801, 879.297835752368, 922.5552073746002]	1.6107895265844208	0	0	0	0	0	0.08837500000000001	1.0	0	0
3	2.0	25.0	[3, 3]	set()	2.728444826805458	2.5991675303470934	2.637850403151702	0.0	0	[617.5209984648973, 662.3126741033047]	0.8033873082776701	0	0	0	0	0	0.33275	1.0	0	0
499	2.0	25.0	[3]	set()	2.3021199808991177	2.2143028831809346	2.2056096248310775	0.0	0	[60.18788670189679]	0.2274841867452744	0	0	0	0	0	0.125	0.25	0	0
65	2.0	25.0	[3, 3]	set()	4.157500667798374	3.6996600106605833	3.6239512851924305	0.0	0	[360.7444050721824, 768.5792376287282]	1.072282399209241	0	0	0	0	0	0.31700000000000006	0.875	0	0
251	2.0	25.0	[2, 3]	set()	1.718957618375091	1.5113100307566947	1.4771017683085017	0.0	0	[667.8830478340387, 755.4333245671696]	0.8272334164789508	0	0	0	0	0	0.219375	0.625	0	0
189	2.0	25.0	[2, 3]	set()	4.225896999774755	4.017536376421932	4.053403807875503	0.0	0	[109.80029217898846, 815.1007936605614]	0.8009010405371075	0	0	0	0	0	0.023125	0.125	0	0
314	2.0	25.0	[3, 3, 3, 2, 2]	set()	3.039480661945873	2.278441761622797	2.3351416721159075	0.0	0	[284.8796597424772, 337.4892836622116, 717.1659995801747, 809.7730057316923, 951.9089621026068]	1.5239314578105976	0	0	0	0	0	0.40387499999999993	2.25	0	0
4	2.0	25.0	[3]	set()	2.0148731139352036	1.856439705357572	1.853991740588842	0.0	0	[574.1539453156292]	0.6821088905612922	0	0	0	0	0	0.1065	0.25	0	0
