iter	recomb_rate	mut_rate	recomb_type	recomb_node	ARG_length_1	ARG_length_2	ARG_length_3	ARG_length_4	root_height_change	bp	bp_pos_deviation	rank_stat	info_sites_global	confounding_info_sites	consistent_info_sites	weighted_consistent_info_sites	rf_dist	no_neu_recurr_mut	no_adv_recurr_mut	info_sites_imbalance
124	1.0	12.5	[3]	{2}	1.4375280407097342	1.3712264947761823	1.3458389548080087	0.0	0	146.22122794389725	353.77877205610275	1.0914103126634984	16	12	14	8.277212279438972	2.21330445499692	0	0	12
434	1.0	12.5	[3]	{1}	2.0516584070393775	1.7270955945941875	1.773298834354074	0.0	0	359.34450943022966	140.65549056977034	2.466666666666667	14	10	12	8.195689018860458	2.2049253814712544	0	0	10
372	1.0	12.5	[3]	{2}	3.769444858296167	3.341933306045436	3.276533542302272	0.0	0	939.8218346759676	439.8218346759676	1.1696595437458979	28	16	22	11.752206975832584	3.7442952255065274	0	0	16
310	1.0	12.5	[1]	{2}	3.831363686347299	3.001694078143017	3.0016940781430175	0.0	0	538.9173100702465	38.91731007024646	0.8100925873009824	15	3	9	6.54424806978926	0.0	0	0	3
248	1.0	12.5	[2]	{2}	0.7244580669393064	0.5686364614714753	0.5690712581182492	0.0	0	330.51423355937004	169.48576644062996	0.5773502691896258	5	3	4	2.91302846711874	0.20940761203129543	0	0	3
186	1.0	12.5	[1]	{2}	1.3304952402815853	1.0094225782270376	1.0094225782270376	0.0	0	745.190717279911	245.19071727991104	nan	0	0	0	0.0	0.0	0	0	0
62	1.0	12.5	[2]	{0}	1.6227189760628453	1.4355289858966043	1.3659981304694382	0.0	0	803.2882974948734	303.2882974948734	0.37047928681747416	16	2	9	6.4795585125256325	0.7838952804338859	0	0	2
496	1.0	12.5	[2]	{2}	3.2097518394516453	2.6679454042901907	2.548017806084336	0.0	0	722.4349896423519	222.43498964235187	0.1315587028960544	29	1	15	11.140825051788239	1.4822998596552666	0	0	1
0	1.0	12.5	[1]	{0}	2.595694203959553	2.0784406636863104	2.0784406636863104	0.0	0	758.7303956970572	258.73039569705725	0.2072940478671954	28	4	15	9.726426438726484	0.0	0	0	2
311	1.0	12.5	[1]	{2}	1.9581797033511212	1.6434387749671475	1.6434387749671475	0.0	0	976.1325696017592	476.1325696017592	0.282842712474619	14	4	9	4.095806873584167	0.0	0	0	4
249	1.0	12.5	[1]	{1}	5.90279512246405	4.518555721005623	4.518555721005623	0.0	0	514.4625171087682	14.462517108768225	0.35659298328764727	20	2	11	8.335462517108768	0.0	0	0	2
125	1.0	12.5	[2]	{1}	1.9706810571627744	1.4933992013291044	1.4997807809903425	0.0	0	638.2605405524373	138.2605405524373	1.0	8	0	4	2.725	0.5605964415554732	0	0	0
187	1.0	12.5	[1]	{1}	1.7592716001258948	1.441931033278443	1.441931033278443	0.0	0	568.9690448343754	68.96904483437538	nan	1	1	1	0.9800309551656247	0.0	0	0	1
435	1.0	12.5	[2]	{2}	1.7048079277505195	1.335599100398758	1.360262328961763	0.0	0	409.6355123911053	90.3644876088947	0.944911182523068	11	5	8	6.054271024782211	0.7807889068912606	0	0	5
63	1.0	12.5	[1]	{0}	1.5719922519466272	1.3855207377410899	1.3855207377410899	0.0	0	186.18735438212752	313.8126456178725	0.7715167498104595	13	5	9	5.046686189439147	0.0	0	0	5
373	1.0	12.5	[3]	{0}	2.2925916987927777	2.002608343746873	2.0772149950935574	0.0	0	239.64318493381143	260.3568150661886	2.546624062881496	16	14	15	10.60250229453668	3.148725168232491	0	0	14
497	1.0	12.5	[1]	{2}	2.971377036544663	2.174916103587395	2.174916103587395	0.0	0	532.2389826178551	32.23898261785507	0.621966321647047	18	0	9	6.186761017382144	0.0	0	0	0
1	1.0	12.5	[1]	{2}	1.283244274526809	0.9663619667409283	0.9663619667409284	0.0	0	148.8631647080183	351.1368352919817	0.2581988897471611	14	4	9	5.613315823540091	0.0	0	0	4
436	1.0	12.5	[3]	{0}	3.5952617037601065	3.2315401083224313	3.2793173752161033	0.0	0	657.4251730926335	157.4251730926335	5.619035968686381	45	43	44	32.273299307629465	4.966460691897789	0	0	43
188	1.0	12.5	[1]	{1}	1.7355545837876707	1.4760091599822485	1.4760091599822485	0.0	0	551.4647313393652	51.464731339365244	nan	1	1	1	0.6765352686606347	0.0	0	0	1
312	1.0	12.5	[1]	{1}	1.0669023150096117	0.9153673123766359	0.9153673123766359	0.0	0	387.65717577189207	112.34282422810793	0.0	3	1	2	1.5593143515437842	0.0	0	0	1
126	1.0	12.5	[2]	{0}	2.5114882224451045	2.1956769385963293	2.2460994025391994	0.0	0	744.1615303978324	244.1615303978324	0.12838814775327387	27	11	19	11.360930922441185	1.1968680202494666	0	0	11
250	1.0	12.5	[2]	{2}	1.8542472052693728	1.4393860409072954	1.564861349840042	0.0	0	905.3389420732856	405.3389420732856	0.0	20	18	19	10.769237984754144	0.9472942588273278	0	0	18
64	1.0	12.5	[3]	{2}	2.4766893034909123	1.8754546424919738	1.90640266822779	0.0	0	787.674107355997	287.67410735599697	0.21004201260420147	16	0	8	5.073303570576012	0.49866568223010077	0	0	0
498	1.0	12.5	[3]	{0}	1.3650861052326826	1.057602018000022	1.076106358522928	0.0	0	871.1110656149685	371.11106561496854	0.42640143271122083	10	2	6	4.184555737540125	0.46819623832113516	0	0	2
374	1.0	12.5	[2]	{0}	1.5980890006347563	1.4650488194002753	1.479406281521736	0.0	0	816.4336949121207	316.4336949121207	1.2780193008453875	19	13	16	10.216928271230312	0.7257345160057135	0	0	13
2	1.0	12.5	[3]	{2}	3.8789500485433113	3.172061843796844	3.2520815064875292	0.0	0	685.2432587184012	185.2432587184012	2.1111946516469904	34	20	27	18.155378084350374	3.1749224744158555	0	0	20
127	1.0	12.5	[3]	{1}	2.993210256383623	2.340025987224709	2.305600153885309	0.0	0	189.94079250842333	310.0592074915767	0.15256428831468233	28	12	20	14.450052680134775	0.596569562262467	0	0	12
313	1.0	12.5	[1]	{1}	3.343065141279757	3.0602910083542376	3.0602910083542376	0.0	0	635.8213236089796	135.82132360897958	1.0	26	8	17	11.884608087519183	0.0	0	0	8
437	1.0	12.5	[2]	{0}	2.278973931161296	1.7108724167728888	1.9517765353789902	0.0	0	59.92235313169658	440.0776468683034	1.61245154965971	14	12	13	9.621145884448662	1.359702328252292	0	0	12
189	1.0	12.5	[2]	{1}	0.8524419795794745	0.6744281219505951	0.7358473209516888	0.0	0	42.71898395381868	457.2810160461813	nan	1	1	1	0.6197189839538186	0.44394023627908624	0	0	1
251	1.0	12.5	[1]	{0}	0.8039869146455343	0.6133531695734808	0.6133531695734808	0.0	0	699.6061997488141	199.6061997488141	0.4629100498862757	6	0	3	1.5673938002511858	0.0	0	0	0
499	1.0	12.5	[3]	{2}	2.2440064202917602	1.7254361615067713	1.8586475993348714	0.0	0	208.5839817300439	291.4160182699561	0.3594253787238923	21	15	18	9.25651167114079	1.8622600340553839	0	0	15
65	1.0	12.5	[1]	{2}	2.5409093124527518	1.9001525764010578	1.9001525764010583	0.0	0	146.7245053499937	353.2754946500063	0.8783100656536799	6	4	5	2.9446225267499684	0.0	0	0	4
375	1.0	12.5	[1]	{1}	1.6581074915436949	1.6175621468421162	1.6175621468421162	0.0	0	217.87483640946448	282.1251635905355	1.414213562373095	5	5	5	2.480624509228394	0.0	0	0	5
3	1.0	12.5	[1]	{0}	3.220531299052487	2.73992816513654	2.73992816513654	0.0	0	342.2544456552714	157.7455543447286	0.5	7	1	4	2.0830177826210856	0.0	0	0	1
128	1.0	12.5	[3]	{1}	3.850759659688219	3.082158984352309	3.1669258282237513	0.0	0	587.0560619514436	87.05606195144355	3.127070742495511	31	21	26	17.927663628291338	3.204552760992195	0	0	21
438	1.0	12.5	[3]	{0}	4.491354846504159	3.8007705441258257	3.8708480102484857	0.0	0	573.8090029917657	73.80900299176574	4.04808242473552	33	27	30	21.056909970082337	4.9680983402544285	0	0	27
314	1.0	12.5	[2]	{0}	4.0970896945142385	3.591476879933498	3.5680112007100995	0.0	0	576.9296917133033	76.92969171330333	1.362061803007615	41	1	21	15.40747647402063	1.8244939533405375	0	0	1
190	1.0	12.5	[2]	{1}	1.35782507883907	1.0807270663536572	1.081767230495115	0.0	0	495.4122449271381	4.58775507286191	1.2666666666666666	14	6	10	7.673	0.6295808621413967	0	0	6
252	1.0	12.5	[1]	{0}	3.624536826152492	3.0039555307989283	3.0039555307989283	0.0	0	125.7988077122718	374.2011922877282	nan	1	1	1	0.17779880771227186	0.0	0	0	1
66	1.0	12.5	[1]	{0}	2.4719010929440546	1.9804153324344413	1.9804153324344411	0.0	0	101.42708336934449	398.5729166306555	0.2581988897471611	9	3	6	3.740708333477378	0.0	0	0	3
376	1.0	12.5	[3]	{2}	2.606422539570036	2.3434174732861637	2.3303940619121293	0.0	0	615.9171836916357	115.91718369163573	2.4585451886114367	33	19	26	19.539	3.11696825674752	0	0	19
4	1.0	12.5	[1]	{1}	0.7976797607261481	0.5736640175774648	0.5736640175774645	0.0	0	937.1450101025404	437.14501010254037	1.0	2	0	1	0.8358549898974597	0.0	0	0	0
129	1.0	12.5	[1]	{0}	3.343442225376946	2.7932361132539754	2.793236113253976	0.0	0	405.6203819345683	94.37961806543171	2.1933784650417927	10	4	7	4.283620381934568	0.0	0	0	4
439	1.0	12.5	[2]	{1}	2.1110469928626454	1.7767444056635089	1.7441338683521677	0.0	0	381.4135247375816	118.58647526241839	0.5449492609130661	21	3	12	8.251308197900652	0.963604103197347	0	0	3
315	1.0	12.5	[3]	{2}	3.0197510592366155	2.7138365202218124	2.6317328593050338	0.0	0	651.4439487364143	151.4439487364143	2.872529994870127	20	12	16	10.956224205054342	3.4774954529417914	0	0	12
377	1.0	12.5	[3]	{0}	0.5795922873379253	0.48943691673230094	0.5179138942047297	0.0	0	29.7086788341403	470.2913211658597	1.414213562373095	5	3	4	1.9358347153365614	0.7263092114331634	0	0	3
67	1.0	12.5	[3]	{2}	3.2505899726771843	2.7635651545548257	2.732054533880433	0.0	0	163.69843971915543	336.30156028084457	0.7559289460184544	20	14	17	10.79147659578733	2.4465939505318133	0	0	14
191	1.0	12.5	[2]	{1}	1.2721477876413414	1.0300481934200616	1.0273263488455222	0.0	0	481.284290086478	18.715709913522005	1.184313050927584	13	5	9	6.46742145043239	0.5366834639000627	0	0	5
253	1.0	12.5	[1]	{0}	2.6630140745272013	1.9667627586002523	1.9667627586002523	0.0	0	150.58795688673854	349.41204311326146	0.0	5	1	3	2.7624120431132613	0.0	0	0	1
5	1.0	12.5	[2]	{0}	3.732304847443525	3.114851163921746	3.110223707174314	0.0	0	492.8345342632383	7.165465736761689	2.1547564146816156	32	16	24	17.86365465736762	1.88987114035393	0	0	16
130	1.0	12.5	[2]	{2}	1.9716107702369525	1.8218697855958634	1.6747025646793072	0.0	0	171.25010071322322	328.7498992867768	0.12126781251816648	16	6	11	7.173751107845455	1.1365542624552603	0	0	6
68	1.0	12.5	[3]	{1}	1.2149363261851143	1.075849658975831	1.0735601778489372	0.0	0	509.6404934301973	9.640493430197296	2.593355007722319	16	14	15	11.761640493430198	1.5363493520071834	0	0	14
378	1.0	12.5	[3]	{1}	1.3363916050452564	1.181225951007566	1.226276972909714	0.0	0	916.3029014598578	416.3029014598578	0.18257418583505536	14	12	13	8.208668083941564	1.9000830829006496	0	0	12
440	1.0	12.5	[2]	{1}	0.9699289619501936	0.838916978511715	0.840598887787523	0.0	0	476.800229633227	23.19977036677301	1.0	7	3	5	4.254400688899681	0.42813121385913533	0	0	3
192	1.0	12.5	[1]	{2}	2.615775309388991	2.0957006145421477	2.0957006145421477	0.0	0	639.2674867529422	139.2674867529422	1.161895003862225	7	1	4	2.9115349735058844	0.0	0	0	1
316	1.0	12.5	[1]	{1}	4.233698822227515	3.67180730114709	3.67180730114709	0.0	0	158.69035990908742	341.3096400909126	nan	0	0	0	0.0	0.0	0	0	0
254	1.0	12.5	[2]	{0}	3.1055397974757843	2.437090073722442	2.4746990600493266	0.0	0	308.07437445037067	191.92562554962933	0.5460189062319482	27	9	18	13.10718999120593	1.1178852053216113	0	0	9
6	1.0	12.5	[1]	{1}	4.620541850027898	3.68905586506869	3.68905586506869	0.0	0	864.0062576159835	364.0062576159835	0.6880329612324521	16	4	10	7.711974969536065	0.0	0	0	4
131	1.0	12.5	[1]	{2}	5.657895703092258	4.090946615747651	4.090946615747651	0.0	0	237.04981664195657	262.95018335804343	1.0	2	2	2	1.2610000000000001	0.0	0	0	2
69	1.0	12.5	[2]	{2}	2.13685297659985	1.9524466577892479	1.8000083868537673	0.0	0	909.0121637564152	409.01216375641525	1.1109841197270618	19	5	13	8.700841871166602	1.1042805232975905	0	0	7
379	1.0	12.5	[1]	{1}	2.111183611557286	1.5017556752907208	1.5017556752907208	0.0	0	472.2163819242269	27.78361807577312	1.3416407864998738	4	0	2	1.3714327638484538	0.0	0	0	0
441	1.0	12.5	[2]	{0}	1.0094129134349927	0.8649154535942996	0.8638847202965854	0.0	0	465.8713990356773	34.128600964322686	1.3035722838802226	12	2	7	5.450643004821614	0.3893797153992696	0	0	2
193	1.0	12.5	[3]	{2}	2.7279793132801586	2.309722480851563	2.3091385869663146	0.0	0	501.4533817302436	1.4533817302436205	2.3333333333333335	24	14	19	14.199173672111705	2.5069812852215647	0	0	14
317	1.0	12.5	[2]	{2}	1.4362047111571505	1.1230532864556309	1.1389942430063908	0.0	0	875.3080805763602	375.3080805763602	0.3779644730092272	11	3	7	4.041843435965479	0.46336621019294083	0	0	3
255	1.0	12.5	[1]	{0}	2.0686062047955436	1.6883511722585398	1.6883511722585398	0.0	0	980.7653434108944	480.7653434108944	0.7006490497453707	14	10	12	5.409346565891056	0.0	0	0	10
7	1.0	12.5	[2]	{2}	2.1695147218519333	1.8330757203509347	1.8462754947120859	0.0	0	195.1078672427684	304.8921327572316	1.6431676725154982	19	11	15	9.88040227415599	0.8048113937393415	0	0	11
194	1.0	12.5	[3]	{0}	2.1745301295782835	1.9081477410559327	1.7675205877502345	0.0	0	202.01995014213023	297.98004985786974	0.23570226039551587	15	1	8	6.280079800568521	1.5649187180620603	0	0	1
132	1.0	12.5	[2]	{2}	3.343320530810372	2.899570709625709	2.7387626636150557	0.0	0	929.1018890216948	429.1018890216948	0.8106434833777776	22	6	14	7.661573553696273	1.4418573226807865	0	0	6
442	1.0	12.5	[1]	{1}	1.53831127847147	1.4611999179455466	1.4611999179455466	0.0	0	898.269449127838	398.269449127838	0.6405126152203485	12	2	7	5.41265275436081	0.0	0	0	2
380	1.0	12.5	[1]	{2}	2.1124979491959426	1.4811555970068246	1.4811555970068246	0.0	0	386.4771188236773	113.5228811763227	nan	0	0	0	0.0	0.0	0	0	0
318	1.0	12.5	[2]	{0}	1.005901519367594	0.9344307803455477	0.931605303018984	0.0	0	222.1014890819788	277.8985109180212	0.6546536707079772	8	2	5	3.996507445409894	0.4388218426029303	0	0	2
256	1.0	12.5	[1]	{0}	1.071767613312323	0.7293924187433654	0.7293924187433654	0.0	0	132.0285084657371	367.9714915342629	1.224744871391589	3	1	2	1.334057016931474	0.0	0	0	1
70	1.0	12.5	[2]	{2}	4.214591921541136	3.503650905581428	3.3344143682346568	0.0	0	8.886454626917839	491.11354537308216	0.14969623771302396	33	9	21	10.455615547165277	1.571715983607519	0	0	9
8	1.0	12.5	[2]	{2}	0.9963288466452973	0.8375907278081596	0.8566363336538633	0.0	0	347.3713675048202	152.62863249517977	0.5222329678670935	10	0	5	3.9143713675048204	0.48325587474434756	0	0	0
195	1.0	12.5	[1]	{0}	1.6226372527218265	1.2673003376274703	1.2673003376274703	0.0	0	230.42641393840316	269.57358606159687	1.224744871391589	3	1	2	1.237	0.0	0	0	1
443	1.0	12.5	[1]	{0}	5.129643069261411	3.686553229985897	3.686553229985897	0.0	0	264.10778844729066	235.89221155270934	0.0	6	2	4	2.3984311537891627	0.0	0	0	2
133	1.0	12.5	[1]	{1}	1.2750393982252421	1.0718619904061324	1.0718619904061324	0.0	0	90.00077657401562	409.9992234259844	1.0434983894999017	8	2	5	2.6050038828700783	0.0	0	0	2
381	1.0	12.5	[2]	{2}	1.1266399687946114	0.8394674133661921	0.8700058753016147	0.0	0	920.9691029973328	420.9691029973328	1.6984155512168937	12	4	8	3.200247176021338	0.3792291291562056	0	0	4
319	1.0	12.5	[1]	{2}	2.6877201375529394	2.0509598728874714	2.0509598728874714	0.0	0	224.42381526343524	275.57618473656476	1.9379255804998177	8	2	5	2.1741190763171763	0.0	0	0	2
257	1.0	12.5	[2]	{0}	2.513657237759216	2.0251184967373477	2.0577525020009424	0.0	0	204.0004178415984	295.9995821584016	1.6383560438182507	18	14	16	9.45200584978238	0.9111740565358727	0	0	14
71	1.0	12.5	[3]	{1}	1.8814034286632402	1.5599637732287062	1.5890721053630639	0.0	0	867.4022636841983	367.40226368419826	3.0568684048294332	17	11	14	7.876977363158017	1.503383687333633	0	0	11
