iter	recomb_rate	mut_rate	recomb_type	recomb_node	ARG_length_1	ARG_length_2	ARG_length_3	ARG_length_4	root_height_change	bp	bp_pos_deviation	rank_stat	info_sites_global	confounding_info_sites	consistent_info_sites	weighted_consistent_info_sites	rf_dist	no_neu_recurr_mut	no_adv_recurr_mut	info_sites_imbalance
124	1.0	25.0	[3]	{1}	1.8590580823211775	1.4428386598510796	1.4328150887425197	0.0	0	136.14260801114142	363.8573919888586	1.2686700948330931	27	7	17	11.469283472100276	0.3357202920705026	0	0	7
186	1.0	25.0	[1]	{1}	2.2909978791915586	2.0284444049366113	2.0284444049366113	0.0	0	770.7709572277963	270.7709572277963	0.0	35	9	22	14.029580855444074	0.0	0	0	9
310	1.0	25.0	[2]	{1}	3.082714678367303	2.5539427657583325	2.627048700812262	0.0	0	288.79738389514387	211.20261610485613	1.8664563455270273	66	38	52	35.052084891386336	1.4318325998490387	0	0	38
372	1.0	25.0	[1]	{0}	3.7881967388683884	2.8046321261463882	2.8046321261463882	0.0	0	159.91691267117858	340.0830873288214	nan	2	2	2	1.372833825342357	0.0	0	0	2
248	1.0	25.0	[2]	{0}	1.2117792771110996	1.0201890154757058	1.0431321661114572	0.0	0	691.5429548826069	191.54295488260686	1.484758854724487	26	12	19	12.204941586526111	0.557023234968576	0	0	12
434	1.0	25.0	[3]	{2}	1.4486187256225918	1.1628464610912808	1.2002796224530943	0.0	0	842.007047496736	342.00704749673605	0.08671099695241201	26	8	17	10.113908382542432	1.0199760586470934	0	0	8
496	1.0	25.0	[2]	{1}	2.798293608128202	2.5379150782822846	2.4603538335631727	0.0	0	858.7750145234168	358.77501452341676	0.8285714285714286	49	13	31	14.157974549774083	1.2773905472452587	0	0	13
62	1.0	25.0	[2]	{1}	1.2593130995017714	1.0794124375917844	1.0481051194209405	0.0	0	813.6630018707365	313.6630018707365	0.6857275130999355	24	4	14	9.536043977551163	0.5182605270387024	0	0	4
0	1.0	25.0	[2]	{1}	2.9288561302698315	2.5153318298385816	2.5457037376757468	0.0	0	244.13643567822876	255.86356432177124	0.8757605390397141	49	19	34	23.12609307034686	1.1999792007968888	0	0	19
249	1.0	25.0	[3]	{2}	1.4095312373156705	1.2452988830166947	1.2321335879683442	0.0	0	570.9281216841191	70.9281216841191	4.348131782731521	31	27	29	21.416071878315883	1.5854958814487314	0	0	27
