iter	recomb_rate	mut_rate	recomb_type	recomb_node	ARG_length_1	ARG_length_2	ARG_length_3	ARG_length_4	root_height_change	bp	bp_pos_deviation	rank_stat	info_sites_global	confounding_info_sites	consistent_info_sites	weighted_consistent_info_sites	rf_dist	no_neu_recurr_mut	no_adv_recurr_mut	info_sites_imbalance
124	2.0	125.0	[2, 2, 3]	set()	2.3605249288385077	1.8455535483327639	1.7467919590092524	0.0	0	[69.74101356529849, 707.8051473945379, 812.6490154362602]	1.0226334091506266	0	0	0	0	0	0.0	0.0	0	0
186	2.0	125.0	[3, 3]	set()	4.091447921270332	3.3280266211977496	3.469232166553427	0.0	0	[291.12182349956913, 345.585273578763]	0.795230166831093	0	0	0	0	0	0.1705	0.375	0	0
248	2.0	125.0	[2, 3, 3, 3, 3]	set()	3.7134588595397675	2.3304828833639437	2.436676500836234	0.0	0	[285.2271143347025, 547.4673639982939, 748.1190133839846, 926.5748979523778, 962.2714347206056]	1.5812679415634565	0	0	0	0	0	0.11037499999999999	1.375	0	0
372	2.0	125.0	[2, 3, 3, 3, 2, 2]	set()	4.052213981103456	2.4599511590025847	2.5684923082683735	0.0	0	[8.367374559759332, 235.51607554606767, 507.1840642125003, 509.5202946104109, 564.1438986600855, 891.7544702999294]	1.5099447223986748	0	0	0	0	0	0.061375	0.375	0	0
496	2.0	125.0	[3, 2]	set()	2.475426231757843	1.977666192652235	2.042108315377508	0.0	0	[745.1740298420191, 930.9150315153332]	0.7164843209549845	0	0	0	0	0	0.0	0.0	0	0
0	2.0	125.0	[3, 3]	set()	4.178811717509303	3.7353452537000367	3.6705740561473146	0.0	0	[38.04829902946949, 522.9950167704374]	0.8284324724109531	0	0	0	0	0	0.00475	0.125	0	0
434	2.0	125.0	[3, 3, 2, 3, 2]	set()	4.108527792494243	3.1117996607929506	3.229140185678888	0.0	0	[6.548508536070585, 373.3673613047852, 422.0671751231913, 754.4237656984478, 767.9192521014286]	1.3111851191459487	0	0	0	0	0	0.21925	1.25	0	0
62	2.0	125.0	[3, 3, 3, 3, 3]	set()	4.548167688356848	3.360311737034471	3.580742703069935	0.0	0	[176.79953065554764, 566.6301280672443, 575.4075373988599, 684.4783264771878, 897.7597614284605]	1.5195271056719735	0	0	0	0	0	0.486375	2.875	0	0
125	2.0	125.0	[3, 3, 2, 2]	set()	3.8019913620827404	2.7396105199233998	2.86942560761269	0.0	0	[37.41230722516775, 127.66800473821505, 160.27095448225737, 341.8513592332601]	1.0367199913579181	0	0	0	0	0	0.1455	1.0	0	0
310	2.0	125.0	[2, 2, 3, 3, 2, 3, 3, 3]	set()	6.4994339801862395	4.081203846979986	4.4596531505981485	0.0	0	[31.3717352091214, 65.63964601293893, 367.8416627749532, 368.8869022298604, 416.6195152895291, 441.5749053005129, 649.3042395450175, 746.1920309951382]	1.7309488437892178	0	0	0	0	0	0.21175	1.875	0	0
187	2.0	125.0	[3]	set()	4.409626548717883	4.337531376600407	4.357191388677712	0.0	0	[55.2055723965168]	0.21356640866519025	0	0	0	0	0	0.01375	0.25	0	0
63	2.0	125.0	[3]	set()	4.148361286858131	4.0715505532365786	4.032793584316151	0.0	0	[3.361926879733801]	0.02250325304167266	0	0	0	0	0	0.125375	0.375	0	0
1	2.0	125.0	[3]	set()	2.3264723957926674	2.1476737714243694	2.1537192403401773	0.0	0	[429.7867240384221]	0.6832547087029055	0	0	0	0	0	0.053625	0.125	0	0
249	2.0	125.0	[3, 3, 3]	set()	4.581829653008048	3.8133035090438345	3.7872328486548716	0.0	0	[393.9343891106546, 784.2281261522411, 788.4152755141258]	1.0857341407717078	0	0	0	0	0	0.255125	1.5	0	0
373	2.0	125.0	[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]	set()	6.361757671267662	3.5095121977838732	4.331095289720022	0.0	0	[48.6534486195842, 54.82981726527214, 79.18869267680006, 103.44454871994512, 244.609747081995, 262.7347770000772, 348.4342100082347, 554.685322022042, 755.9902631624267, 880.2804954479235]	2.080380362018028	0	0	0	0	0	0.19175	2.625	0	0
64	2.0	125.0	[3]	set()	2.0629651253512504	1.8428397037565456	1.8588332008891508	0.0	0	[441.2265885621309]	0.6862225544752829	0	0	0	0	0	0.319875	0.625	0	0
126	2.0	125.0	[2, 3, 3]	set()	5.81447635418377	5.306419415778561	5.25499782137108	0.0	0	[239.63501524103447, 683.6629565805197, 853.2949271611869]	1.285367497048989	0	0	0	0	0	0.247125	1.0	0	0
435	2.0	125.0	[3, 3, 3, 3, 3, 3]	set()	4.0988362538954455	3.335199635297645	3.397649957666526	0.0	0	[197.22478305182167, 582.8320374712348, 713.0708675134604, 783.2529850029588, 807.4658440866535, 875.7629487663507]	1.6720619931622693	0	0	0	0	0	0.596875	4.0	0	0
