iter	recomb_rate	mut_rate	recomb_type	recomb_node	ARG_length_1	ARG_length_2	ARG_length_3	ARG_length_4	root_height_change	bp	bp_pos_deviation	rank_stat	info_sites_global	confounding_info_sites	consistent_info_sites	weighted_consistent_info_sites	rf_dist	no_neu_recurr_mut	no_adv_recurr_mut	info_sites_imbalance
496	1.0	125.0	[3, 3]	set()	4.424428972045309	3.8523201161369895	3.8728584420256436	0.0	0	[584.2957529239357, 689.4567685667425]	0.9139796184152522	0	0	0	0	0	0.229	0.875	0	0
124	1.0	125.0	[3]	set()	3.092407227854795	2.8137780795032663	2.810017070354757	0.0	0	[721.4529511984438]	0.5915758194869143	0	0	0	0	0	0.18025	0.25	0	0
372	1.0	125.0	[3, 2, 3]	set()	4.383864858799188	3.7268457480220887	3.8245523758810673	0.0	0	[25.345221627503637, 248.2579517040921, 991.8484974186867]	0.6872390337409431	0	0	0	0	0	0.0085	0.5	0	0
186	1.0	125.0	[2]	set()	6.055377705562253	5.242818284498469	5.12766461482232	0.0	0	[818.575034616515]	0.4735473651224514	0	0	0	0	0	0.0	0.0	0	0
310	1.0	125.0	[3, 2]	set()	3.8045994526541898	3.29502981747938	3.3457525464327253	0.0	0	[613.9128254726529, 680.4151460528374]	0.8443460850621851	0	0	0	0	0	0.25	0.75	0	0
248	1.0	125.0	[2, 3, 3]	set()	5.892258681235516	4.554588253613009	4.627732027130765	0.0	0	[175.89763207683905, 847.7044038008898, 997.955810278654]	0.8703710713477565	0	0	0	0	0	0.01875	0.125	0	0
0	1.0	125.0	[3, 3]	set()	6.4620307047124	5.330277040313537	5.426429719640134	0.0	0	[28.887461870908737, 802.2953905165195]	0.6215887903426689	0	0	0	0	0	0.08474999999999999	0.75	0	0
62	1.0	125.0	[3]	set()	5.5196551972630035	5.144223644429015	5.199234074235126	0.0	0	[706.904555670917]	0.6049000746710398	0	0	0	0	0	0.125	0.25	0	0
434	1.0	125.0	[3, 3, 3, 2, 2]	set()	6.0907566522583	4.865174267198075	4.8859847001538395	0.0	0	[23.571807891130447, 288.68942472733795, 501.0864660143852, 599.2322647944093, 801.0247317142785]	1.6414301205813624	0	0	0	0	0	0.068375	0.625	0	0
125	1.0	125.0	[3, 2, 3]	set()	4.99632957547331	3.8638809844201036	3.7654745001559418	0.0	0	[133.493070024997, 568.4673530012658, 713.0162762477994]	1.2687458756943975	0	0	0	0	0	0.23075	1.0	0	0
497	1.0	125.0	[2]	set()	4.096409395988314	3.84747804345218	3.88048254717166	0.0	0	[769.790175370872]	0.5395297506761328	0	0	0	0	0	0.0	0.0	0	0
249	1.0	125.0	[3]	set()	2.7385359633106363	2.5788250132986668	2.607863726982741	0.0	0	[730.4553335998207]	0.582805428916535	0	0	0	0	0	0.28375	0.625	0	0
187	1.0	125.0	[3]	set()	4.5031373943172825	4.257746045375442	4.3063551031055605	0.0	0	[709.7227429039776]	0.6023997475366392	0	0	0	0	0	0.161375	0.375	0	0
1	1.0	125.0	[3, 3, 3, 3, 3, 3]	set()	5.662465688671472	4.082392996671945	4.249005913771595	0.0	0	[125.01390436257688, 200.71182673301013, 245.7276282366365, 335.924055807123, 814.2375083592063, 973.849700530991]	1.5528252365407087	0	0	0	0	0	0.11624999999999999	1.5	0	0
63	1.0	125.0	[3, 3, 2]	set()	6.719541990816466	5.951100696566447	6.008329844764305	0.0	0	[112.26633699708044, 681.2714738771319, 899.2509534582496]	1.1296470870221609	0	0	0	0	0	0.164875	0.75	0	0
435	1.0	125.0	[3, 3, 2]	set()	6.098046474805052	4.891914682584795	5.013234325679891	0.0	0	[526.6060037538409, 732.09727415815, 732.9072059155308]	1.0212438230180658	0	0	0	0	0	0.0	0.0	0	0
498	1.0	125.0	[3, 3]	set()	2.044695507077681	1.808812056991119	1.8013420201291488	0.0	0	[472.1315389033407, 809.0229881927371]	1.0370516204530764	0	0	0	0	0	0.10112499999999999	0.25	0	0
311	1.0	125.0	[3, 3, 2, 3]	set()	8.724899800829316	7.448142274178273	7.146365928623842	0.0	0	[198.19324160926044, 350.3786101937294, 703.6453021700551, 830.6180788204074]	1.5376748939405311	0	0	0	0	0	0.35375	1.75	0	0
126	1.0	125.0	[3, 3, 3]	set()	6.126740946284173	4.596018505532996	4.6333791399278095	0.0	0	[81.97262064184719, 686.4759273166729, 872.9040143080056]	1.084639745820752	0	0	0	0	0	0.16712500000000002	0.875	0	0
373	1.0	125.0	[3, 3, 3, 3, 3, 3]	set()	12.22896370662762	8.820508241539919	8.587819049938956	0.0	0	[46.61129345186055, 235.36485666409132, 267.5108820967056, 346.5581659654422, 494.9965678667812, 623.7368557411918]	1.6835730447149482	0	0	0	0	0	0.157875	1.625	0	0
188	1.0	125.0	[3, 3, 2, 3]	set()	5.438810570100966	4.032577212285037	4.228408593643371	0.0	0	[248.33411328681044, 468.678074888885, 521.448252130938, 777.0769828930497]	1.5177255785328174	0	0	0	0	0	0.0665	0.375	0	0
