iter	recomb_rate	mut_rate	recomb_type	recomb_node	ARG_length_1	ARG_length_2	ARG_length_3	ARG_length_4	root_height_change	bp	bp_pos_deviation	rank_stat	info_sites_global	confounding_info_sites	consistent_info_sites	weighted_consistent_info_sites	rf_dist	no_neu_recurr_mut	no_adv_recurr_mut	info_sites_imbalance
248	0.1	37.5	[3]	{0}	3.424356503866207	3.110432103303322	3.1118210466273606	0.0	0	379.074156982824	120.92584301717602	5.236475183197209	96	68	82	63.57803819775955	4.359915259610518	0	0	68
186	0.1	37.5	[3]	{0}	3.6242420407280553	3.4655491277111286	3.4684310288283653	0.0	0	996.5588313061744	496.5588313061744	0.12104550653376049	116	106	112	53.72841089370846	6.007799731828186	0	0	108
310	0.1	37.5	[1]	{2}	1.9639020956111457	1.742300751086748	1.742300751086748	0.0	0	236.2713182810694	263.7286817189306	0.7348469228349533	9	1	5	2.795356591405347	0.0	0	0	1
62	0.1	37.5	[3]	{1}	6.602895952366241	6.395269911373852	5.951960541275789	0.0	0	39.06244784593588	460.9375521540641	2.0732450450883633	136	82	109	58.63068275398017	8.960064428756986	0	0	82
124	0.1	37.5	[2]	{2}	4.1605867017896205	3.548237026664896	3.4633079338639656	0.0	0	647.0149902161211	147.01499021612108	2.1727191118135125	93	3	48	33.01537041092292	1.9607046040757048	0	0	3
372	0.1	37.5	[1]	{2}	8.904994493423159	6.863915480743223	6.863915480743223	0.0	0	648.1220056302847	148.12200563028466	nan	1	1	1	0.8228779943697153	0.0	0	0	1
434	0.1	37.5	[3]	{1}	6.397871516880431	5.2622096330944075	5.2411228355760455	0.0	0	584.1956026852132	84.1956026852132	3.8806690080493462	130	54	92	70.39678241074084	3.7922036881513224	0	0	54
496	0.1	37.5	[3]	{1}	8.797405448529103	7.986183500613481	7.908338573944076	0.0	0	653.2980618067088	153.2980618067088	9.173769019965317	209	161	185	138.5179717131518	10.990077015095006	0	0	161
0	0.1	37.5	[2]	{0}	4.150898625515656	3.269192675969733	3.2519922765022877	0.0	0	453.8043572101741	46.19564278982591	0.981267493904293	81	3	42	31.798347713477916	1.5488810984404442	0	0	3
249	0.1	37.5	[2]	{2}	2.3897691738219886	1.9740242081834665	1.9210858789465215	0.0	0	387.40550377406186	112.59449622593814	2.885875930004948	48	12	30	20.483622015096245	1.1963692932379695	0	0	12
